longitude,latitude,year,count
147.0,-43.5,2021.0,1
147.0,-43.5,2022.0,1
147.0,-43.5,2024.0,2
147.0,-43.0,2020.0,1
147.0,-43.0,2021.0,1
147.0,-43.0,2022.0,2
147.0,-43.0,2023.0,1
147.0,-43.0,2024.0,2
147.0,-42.5,2020.0,2
147.0,-42.5,2022.0,2
147.0,-42.5,2023.0,2
147.0,-42.0,2023.0,1
147.0,-42.0,2024.0,1
147.0,-41.5,2022.0,1
147.0,-38.5,2021.0,3
147.0,-38.0,2021.0,1
147.0,-37.5,2020.0,4
147.0,-37.5,2023.0,8
147.0,-37.0,2020.0,122
147.0,-36.0,2020.0,1
147.0,-36.0,2021.0,1
147.0,-36.0,2022.0,4
147.0,-36.0,2023.0,2
147.0,-36.0,2024.0,2
147.0,-35.5,2021.0,12
147.0,-35.5,2022.0,15
147.0,-35.5,2023.0,5
147.0,-35.5,2024.0,3
147.0,-35.0,2020.0,2
147.0,-35.0,2021.0,9
147.0,-35.0,2022.0,3
147.0,-35.0,2023.0,2
147.0,-35.0,2024.0,7
147.0,-34.5,2021.0,14
147.0,-34.5,2022.0,11
147.0,-34.5,2023.0,1
147.0,-34.5,2024.0,3
147.0,-34.0,2021.0,6
147.0,-34.0,2022.0,2
147.0,-34.0,2024.0,2
147.0,-33.5,2021.0,14
147.0,-33.5,2022.0,7
147.0,-33.5,2023.0,6
147.0,-33.0,2020.0,1
147.0,-33.0,2021.0,8
147.0,-33.0,2022.0,2
147.0,-33.0,2023.0,4
147.0,-33.0,2024.0,1
147.0,-32.5,2021.0,8
147.0,-32.5,2022.0,4
147.0,-32.5,2023.0,4
147.0,-32.0,2020.0,2
147.0,-32.0,2021.0,3
147.0,-32.0,2022.0,2
147.0,-32.0,2023.0,7
147.0,-31.5,2021.0,4
147.0,-31.5,2023.0,1
147.0,-31.0,2023.0,9
147.0,-30.5,2022.0,10
147.0,-30.5,2023.0,6
147.0,-30.5,2024.0,6
147.0,-27.0,2022.0,2
147.0,-27.0,2023.0,3
147.0,-27.0,2024.0,4
147.0,-26.5,2021.0,4
147.0,-26.5,2023.0,2
147.0,-26.5,2024.0,4
147.0,-26.0,2020.0,7
147.0,-26.0,2021.0,2
147.0,-26.0,2023.0,10
147.0,-26.0,2024.0,12
147.0,-25.5,2020.0,8
147.0,-25.5,2021.0,6
147.0,-25.5,2024.0,1
147.0,-25.0,2020.0,1
147.0,-25.0,2021.0,1
147.0,-25.0,2023.0,45
147.0,-25.0,2024.0,9
147.0,-24.5,2023.0,1
147.0,-24.5,2024.0,5
147.0,-24.0,2024.0,2
147.0,-23.5,2024.0,1
147.0,-23.0,2021.0,1
147.0,-23.0,2024.0,8
147.0,-22.5,2020.0,12
147.0,-22.5,2021.0,6
147.0,-22.5,2024.0,4
147.0,-22.0,2020.0,10
147.0,-22.0,2024.0,1
147.0,-21.5,2020.0,6
147.0,-21.5,2024.0,2
147.0,-21.0,2020.0,1
147.0,-20.5,2021.0,1
147.0,-20.0,2020.0,1
147.0,-20.0,2022.0,1
147.0,-19.5,2022.0,1
147.0,-19.5,2024.0,1
147.5,-43.0,2020.0,1
147.5,-42.5,2021.0,1
147.5,-42.5,2023.0,1
147.5,-42.5,2024.0,3
147.5,-42.0,2022.0,2
147.5,-41.5,2021.0,3
147.5,-41.5,2022.0,4
147.5,-41.0,2024.0,10
147.5,-38.0,2023.0,9
147.5,-37.5,2020.0,12
147.5,-37.0,2020.0,119
147.5,-37.0,2024.0,4
147.5,-36.5,2020.0,58
147.5,-36.0,2020.0,102
147.5,-36.0,2024.0,1
147.5,-35.5,2020.0,1
147.5,-35.5,2021.0,3
147.5,-35.5,2022.0,2
147.5,-35.5,2023.0,3
147.5,-35.5,2024.0,3
147.5,-35.0,2021.0,18
147.5,-35.0,2022.0,12
147.5,-35.0,2023.0,1
147.5,-35.0,2024.0,9
147.5,-34.5,2021.0,29
147.5,-34.5,2022.0,9
147.5,-34.5,2023.0,15
147.5,-34.5,2024.0,17
147.5,-34.0,2021.0,15
147.5,-34.0,2022.0,27
147.5,-34.0,2023.0,3
147.5,-34.0,2024.0,20
147.5,-33.5,2021.0,7
147.5,-33.5,2022.0,4
147.5,-33.5,2023.0,5
147.5,-33.5,2024.0,2
147.5,-33.0,2021.0,8
147.5,-33.0,2022.0,10
147.5,-33.0,2023.0,2
147.5,-32.5,2021.0,5
147.5,-32.5,2022.0,3
147.5,-32.5,2023.0,3
147.5,-32.0,2021.0,7
147.5,-32.0,2022.0,4
147.5,-31.5,2022.0,4
147.5,-31.0,2023.0,2
147.5,-30.5,2024.0,1
147.5,-28.5,2024.0,1
147.5,-27.5,2020.0,1
147.5,-27.0,2020.0,4
147.5,-26.5,2020.0,2
147.5,-26.5,2021.0,2
147.5,-26.5,2022.0,1
147.5,-26.0,2020.0,1
147.5,-26.0,2024.0,1
147.5,-25.5,2020.0,4
147.5,-25.5,2023.0,6
147.5,-25.5,2024.0,15
147.5,-25.0,2020.0,14
147.5,-25.0,2024.0,58
147.5,-24.0,2020.0,1
147.5,-24.0,2021.0,1
147.5,-24.0,2024.0,3
147.5,-23.5,2023.0,1
147.5,-23.5,2024.0,2
147.5,-23.0,2020.0,4
147.5,-23.0,2021.0,8
147.5,-23.0,2022.0,1
147.5,-23.0,2023.0,4
147.5,-23.0,2024.0,3
147.5,-22.5,2020.0,4
147.5,-22.5,2024.0,9
147.5,-22.0,2022.0,1
147.5,-22.0,2024.0,13
147.5,-21.5,2020.0,2
147.5,-21.5,2024.0,7
147.5,-21.0,2020.0,1
147.5,-21.0,2024.0,6
147.5,-20.5,2024.0,1
147.5,-20.0,2024.0,1
148.0,-43.0,2022.0,1
148.0,-42.0,2020.0,1
148.0,-42.0,2022.0,2
148.0,-42.0,2023.0,3
148.0,-41.5,2020.0,25
148.0,-41.5,2023.0,1
148.0,-41.0,2021.0,1
148.0,-41.0,2023.0,1
148.0,-41.0,2024.0,3
148.0,-40.0,2020.0,4
148.0,-40.0,2021.0,1
148.0,-40.0,2023.0,4
148.0,-37.5,2020.0,37
148.0,-37.0,2020.0,118
148.0,-36.5,2020.0,239
148.0,-36.0,2020.0,131
148.0,-36.0,2021.0,6
148.0,-35.5,2020.0,232
148.0,-35.5,2021.0,4
148.0,-35.5,2022.0,1
148.0,-35.5,2024.0,2
148.0,-35.0,2020.0,10
148.0,-35.0,2022.0,1
148.0,-35.0,2024.0,6
148.0,-34.5,2021.0,9
148.0,-34.5,2022.0,7
148.0,-34.5,2023.0,5
148.0,-34.5,2024.0,10
148.0,-34.0,2021.0,9
148.0,-34.0,2022.0,4
148.0,-34.0,2023.0,3
148.0,-34.0,2024.0,8
148.0,-33.5,2021.0,8
148.0,-33.5,2022.0,5
148.0,-33.5,2023.0,2
148.0,-33.5,2024.0,5
148.0,-33.0,2021.0,4
148.0,-33.0,2023.0,1
148.0,-32.5,2021.0,7
148.0,-32.5,2022.0,6
148.0,-32.5,2023.0,2
148.0,-32.0,2021.0,2
148.0,-32.0,2022.0,2
148.0,-31.5,2022.0,1
148.0,-30.5,2022.0,5
148.0,-30.0,2022.0,1
148.0,-30.0,2023.0,1
148.0,-28.5,2024.0,6
148.0,-28.0,2020.0,2
148.0,-28.0,2024.0,2
148.0,-27.5,2020.0,3
148.0,-27.5,2021.0,3
148.0,-27.5,2023.0,1
148.0,-27.5,2024.0,9
148.0,-27.0,2024.0,11
148.0,-26.5,2020.0,1
148.0,-26.5,2022.0,1
148.0,-26.5,2024.0,3
148.0,-26.0,2023.0,1
148.0,-25.5,2020.0,3
148.0,-25.5,2021.0,10
148.0,-25.5,2024.0,1
148.0,-25.0,2020.0,25
148.0,-25.0,2021.0,12
148.0,-25.0,2023.0,26
148.0,-25.0,2024.0,2
148.0,-24.5,2021.0,2
148.0,-24.5,2024.0,2
148.0,-24.0,2021.0,2
148.0,-24.0,2024.0,5
148.0,-23.5,2020.0,1
148.0,-23.5,2023.0,1
148.0,-23.5,2024.0,7
148.0,-23.0,2020.0,3
148.0,-22.5,2020.0,3
148.0,-21.5,2020.0,2
148.0,-21.5,2024.0,1
148.0,-21.0,2020.0,11
148.0,-21.0,2021.0,3
148.0,-20.5,2024.0,7
148.5,-38.0,2020.0,3
148.5,-37.5,2020.0,28
148.5,-37.0,2020.0,51
148.5,-37.0,2021.0,1
148.5,-37.0,2024.0,1
148.5,-36.5,2020.0,1
148.5,-36.0,2020.0,305
148.5,-35.5,2020.0,47
148.5,-35.5,2022.0,2
148.5,-34.5,2020.0,1
148.5,-34.5,2021.0,7
148.5,-34.5,2022.0,9
148.5,-34.5,2023.0,1
148.5,-34.5,2024.0,8
148.5,-34.0,2021.0,9
148.5,-34.0,2022.0,10
148.5,-34.0,2023.0,3
148.5,-34.0,2024.0,5
148.5,-33.5,2021.0,7
148.5,-33.5,2022.0,9
148.5,-33.5,2024.0,3
148.5,-33.0,2021.0,2
148.5,-33.0,2022.0,2
148.5,-32.5,2021.0,2
148.5,-32.5,2023.0,12
148.5,-32.0,2024.0,1
148.5,-31.5,2021.0,12
148.5,-31.5,2022.0,1
148.5,-31.0,2022.0,2
148.5,-31.0,2024.0,1
148.5,-30.5,2021.0,1
148.5,-30.5,2022.0,2
148.5,-30.5,2023.0,1
148.5,-29.5,2021.0,3
148.5,-29.5,2023.0,11
148.5,-29.5,2024.0,1
148.5,-28.5,2020.0,1
148.5,-28.0,2022.0,2
148.5,-28.0,2023.0,6
148.5,-27.5,2020.0,1
148.5,-27.0,2020.0,1
148.5,-27.0,2021.0,9
148.5,-26.0,2020.0,1
148.5,-26.0,2024.0,2
148.5,-25.5,2020.0,14
148.5,-25.5,2021.0,5
148.5,-25.5,2023.0,8
148.5,-25.5,2024.0,2
148.5,-25.0,2021.0,9
148.5,-25.0,2023.0,11
148.5,-25.0,2024.0,1
148.5,-24.5,2020.0,2
148.5,-24.5,2021.0,4
148.5,-24.5,2024.0,3
148.5,-24.0,2021.0,6
148.5,-24.0,2023.0,8
148.5,-24.0,2024.0,2
148.5,-23.5,2021.0,1
148.5,-23.5,2023.0,1
148.5,-23.0,2020.0,2
148.5,-23.0,2023.0,1
148.5,-23.0,2024.0,2
148.5,-22.5,2020.0,2
148.5,-22.5,2021.0,3
148.5,-22.5,2023.0,2
148.5,-22.5,2024.0,2
148.5,-22.0,2022.0,1
148.5,-21.5,2020.0,1
148.5,-21.0,2024.0,2
148.5,-20.5,2022.0,3
148.5,-20.5,2024.0,4
149.0,-38.0,2020.0,27
149.0,-37.5,2020.0,103
149.0,-37.0,2020.0,87
149.0,-37.0,2021.0,2
149.0,-37.0,2023.0,5
149.0,-36.5,2024.0,2
149.0,-36.0,2020.0,141
149.0,-35.5,2020.0,139
149.0,-35.0,2022.0,1
149.0,-34.5,2021.0,1
149.0,-34.0,2020.0,4
149.0,-34.0,2021.0,1
149.0,-34.0,2023.0,1
149.0,-34.0,2024.0,1
149.0,-33.5,2024.0,1
149.0,-33.0,2021.0,1
149.0,-33.0,2024.0,1
149.0,-32.5,2021.0,2
149.0,-32.5,2023.0,6
149.0,-32.0,2020.0,27
149.0,-32.0,2021.0,2
149.0,-32.0,2023.0,3
149.0,-31.5,2022.0,2
149.0,-31.5,2023.0,6
149.0,-31.0,2022.0,3
149.0,-30.5,2022.0,3
149.0,-30.5,2024.0,5
149.0,-30.0,2020.0,1
149.0,-30.0,2023.0,1
149.0,-29.5,2023.0,2
149.0,-29.0,2023.0,3
149.0,-28.0,2021.0,1
149.0,-27.5,2020.0,1
149.0,-27.5,2021.0,1
149.0,-27.5,2022.0,1
149.0,-27.0,2023.0,2
149.0,-26.5,2021.0,8
149.0,-26.0,2020.0,1
149.0,-26.0,2021.0,3
149.0,-26.0,2022.0,4
149.0,-26.0,2024.0,2
149.0,-25.5,2020.0,5
149.0,-25.5,2021.0,2
149.0,-25.5,2024.0,6
149.0,-25.0,2023.0,3
149.0,-25.0,2024.0,2
149.0,-24.5,2020.0,3
149.0,-24.5,2021.0,8
149.0,-24.5,2023.0,9
149.0,-24.5,2024.0,8
149.0,-24.0,2023.0,22
149.0,-23.5,2022.0,1
149.0,-23.5,2024.0,6
149.0,-23.0,2020.0,2
149.0,-22.5,2024.0,4
149.0,-22.0,2021.0,3
149.0,-22.0,2023.0,1
149.0,-21.5,2021.0,9
149.0,-21.5,2024.0,1
149.5,-37.5,2020.0,105
149.5,-37.0,2020.0,328
149.5,-37.0,2021.0,3
149.5,-37.0,2023.0,4
149.5,-37.0,2024.0,1
149.5,-36.5,2020.0,68
149.5,-36.0,2020.0,301
149.5,-36.0,2023.0,1
149.5,-35.5,2023.0,3
149.5,-34.0,2021.0,1
149.5,-34.0,2022.0,8
149.5,-34.0,2023.0,7
149.5,-34.0,2024.0,3
149.5,-33.5,2020.0,1
149.5,-33.0,2023.0,73
149.5,-32.0,2021.0,1
149.5,-32.0,2022.0,1
149.5,-32.0,2023.0,4
149.5,-31.5,2021.0,1
149.5,-31.5,2023.0,1
149.5,-31.5,2024.0,2
149.5,-31.0,2020.0,13
149.5,-31.0,2023.0,2
149.5,-31.0,2024.0,9
149.5,-30.5,2020.0,3
149.5,-30.5,2021.0,2
149.5,-30.5,2022.0,1
149.5,-30.5,2024.0,1
149.5,-30.0,2021.0,2
149.5,-30.0,2022.0,1
149.5,-30.0,2023.0,2
149.5,-30.0,2024.0,1
149.5,-29.5,2020.0,1
149.5,-29.5,2021.0,1
149.5,-29.5,2022.0,3
149.5,-29.5,2024.0,1
149.5,-29.0,2022.0,9
149.5,-27.5,2024.0,1
149.5,-27.0,2024.0,1
149.5,-26.5,2020.0,1
149.5,-26.5,2021.0,3
149.5,-26.5,2023.0,2
149.5,-26.5,2024.0,1
149.5,-26.0,2020.0,2
149.5,-26.0,2024.0,2
149.5,-25.5,2020.0,3
149.5,-25.5,2021.0,3
149.5,-25.5,2023.0,1
149.5,-25.5,2024.0,1
149.5,-25.0,2020.0,10
149.5,-25.0,2021.0,5
149.5,-25.0,2023.0,4
149.5,-25.0,2024.0,1
149.5,-24.5,2020.0,7
149.5,-24.5,2023.0,3
149.5,-24.5,2024.0,10
149.5,-24.0,2020.0,13
149.5,-24.0,2021.0,3
149.5,-24.0,2023.0,2
149.5,-24.0,2024.0,4
149.5,-23.5,2023.0,1
149.5,-23.5,2024.0,11
149.5,-23.0,2020.0,1
149.5,-22.5,2020.0,1
149.5,-22.5,2024.0,1
149.5,-22.0,2020.0,3
149.5,-22.0,2021.0,1
149.5,-22.0,2024.0,1
150.0,-37.5,2020.0,27
150.0,-37.0,2020.0,30
150.0,-36.5,2020.0,10
150.0,-36.0,2020.0,84
150.0,-35.5,2020.0,67
150.0,-35.0,2020.0,34
150.0,-34.5,2020.0,50
150.0,-34.5,2023.0,4
150.0,-33.5,2023.0,1
150.0,-33.0,2020.0,5
150.0,-32.5,2020.0,10
150.0,-32.0,2023.0,2
150.0,-31.5,2022.0,2
150.0,-31.5,2023.0,3
150.0,-30.5,2021.0,1
150.0,-30.0,2020.0,6
150.0,-30.0,2022.0,1
150.0,-30.0,2024.0,1
150.0,-29.5,2022.0,3
150.0,-29.5,2023.0,1
150.0,-29.0,2022.0,3
150.0,-29.0,2023.0,2
150.0,-28.5,2021.0,1
150.0,-28.5,2022.0,1
150.0,-28.0,2021.0,3
150.0,-28.0,2024.0,10
150.0,-27.5,2020.0,2
150.0,-27.5,2022.0,1
150.0,-27.5,2023.0,1
150.0,-27.5,2024.0,3
150.0,-27.0,2024.0,1
150.0,-26.5,2020.0,2
150.0,-26.5,2021.0,1
150.0,-26.5,2023.0,30
150.0,-26.5,2024.0,2
150.0,-26.0,2021.0,3
150.0,-26.0,2023.0,1
150.0,-25.5,2020.0,6
150.0,-25.5,2022.0,5
150.0,-25.5,2023.0,6
150.0,-25.0,2020.0,1
150.0,-25.0,2021.0,3
150.0,-25.0,2024.0,4
150.0,-24.0,2023.0,1
150.0,-23.5,2020.0,2
150.0,-23.5,2021.0,15
150.0,-23.5,2023.0,1
150.0,-23.0,2022.0,1
150.0,-23.0,2023.0,1
150.0,-22.5,2021.0,3
150.0,-22.5,2023.0,2
150.5,-35.5,2020.0,1
150.5,-35.0,2020.0,67
150.5,-34.5,2020.0,10
150.5,-34.0,2020.0,26
150.5,-32.5,2020.0,9
150.5,-31.5,2021.0,1
150.5,-31.0,2020.0,2
150.5,-30.5,2022.0,1
150.5,-30.5,2023.0,2
150.5,-29.0,2022.0,1
150.5,-29.0,2023.0,2
150.5,-28.5,2022.0,6
150.5,-28.0,2020.0,2
150.5,-28.0,2022.0,2
150.5,-28.0,2023.0,12
150.5,-28.0,2024.0,1
150.5,-27.5,2020.0,1
150.5,-27.5,2022.0,1
150.5,-27.5,2023.0,7
150.5,-27.5,2024.0,3
150.5,-27.0,2022.0,1
150.5,-27.0,2023.0,6
150.5,-26.5,2020.0,4
150.5,-26.5,2021.0,2
150.5,-26.5,2023.0,6
150.5,-26.0,2020.0,2
150.5,-26.0,2021.0,1
150.5,-26.0,2022.0,3
150.5,-26.0,2023.0,2
150.5,-26.0,2024.0,5
150.5,-25.5,2020.0,17
150.5,-25.5,2021.0,2
150.5,-25.5,2022.0,3
150.5,-25.5,2023.0,2
150.5,-25.5,2024.0,13
150.5,-25.0,2020.0,1
150.5,-25.0,2022.0,1
150.5,-25.0,2023.0,6
150.5,-25.0,2024.0,4
150.5,-24.5,2021.0,1
150.5,-24.5,2023.0,1
150.5,-24.0,2020.0,2
150.5,-24.0,2023.0,2
150.5,-23.5,2023.0,1
150.5,-23.0,2021.0,6
150.5,-23.0,2022.0,1
150.5,-23.0,2023.0,12
150.5,-22.5,2021.0,2
150.5,-22.5,2022.0,7
150.5,-22.5,2023.0,4
150.5,-22.5,2024.0,1
150.5,-22.0,2022.0,1
151.0,-35.0,2020.0,2
151.0,-34.0,2020.0,2
151.0,-34.0,2023.0,1
151.0,-31.5,2020.0,2
151.0,-31.5,2022.0,5
151.0,-31.5,2023.0,2
151.0,-31.0,2020.0,1
151.0,-30.5,2020.0,5
151.0,-30.5,2024.0,3
151.0,-29.5,2023.0,3
151.0,-29.0,2020.0,14
151.0,-29.0,2023.0,4
151.0,-28.5,2021.0,4
151.0,-28.5,2022.0,1
151.0,-28.5,2023.0,16
151.0,-28.5,2024.0,24
151.0,-28.0,2020.0,18
151.0,-28.0,2021.0,4
151.0,-28.0,2022.0,15
151.0,-28.0,2023.0,5
151.0,-28.0,2024.0,3
151.0,-27.5,2020.0,13
151.0,-27.5,2021.0,2
151.0,-27.5,2023.0,44
151.0,-27.5,2024.0,1
151.0,-27.0,2023.0,2
151.0,-26.5,2020.0,2
151.0,-26.5,2021.0,5
151.0,-26.5,2022.0,4
151.0,-26.5,2023.0,1
151.0,-26.5,2024.0,5
151.0,-26.0,2020.0,20
151.0,-26.0,2021.0,2
151.0,-26.0,2024.0,15
151.0,-25.5,2020.0,7
151.0,-25.5,2021.0,1
151.0,-25.5,2022.0,7
151.0,-25.5,2024.0,7
151.0,-25.0,2020.0,5
151.0,-25.0,2021.0,2
151.0,-25.0,2024.0,3
151.0,-24.5,2020.0,1
151.0,-24.5,2024.0,1
151.0,-24.0,2020.0,1
151.0,-24.0,2023.0,1
151.0,-24.0,2024.0,4
151.0,-23.5,2020.0,4
151.0,-23.0,2021.0,1
151.0,-23.0,2022.0,1
151.5,-33.5,2024.0,1
151.5,-33.0,2020.0,1
151.5,-32.0,2020.0,1
151.5,-31.5,2020.0,4
151.5,-31.5,2023.0,1
151.5,-30.0,2022.0,1
151.5,-30.0,2023.0,1
151.5,-29.0,2023.0,2
151.5,-27.0,2023.0,2
151.5,-26.5,2020.0,1
151.5,-26.5,2021.0,1
151.5,-26.0,2020.0,3
151.5,-26.0,2021.0,2
151.5,-26.0,2024.0,1
151.5,-25.5,2020.0,1
151.5,-25.5,2021.0,5
151.5,-25.5,2024.0,1
151.5,-25.0,2020.0,3
151.5,-25.0,2021.0,4
151.5,-25.0,2024.0,1
151.5,-24.5,2021.0,1
151.5,-24.0,2020.0,1
151.5,-24.0,2023.0,1
151.5,-24.0,2024.0,1
152.0,-32.5,2020.0,1
152.0,-32.5,2023.0,1
152.0,-31.5,2020.0,3
152.0,-31.5,2022.0,1
152.0,-29.5,2020.0,9
152.0,-29.0,2021.0,1
152.0,-28.5,2024.0,6
152.0,-27.0,2020.0,3
152.0,-27.0,2023.0,1
152.0,-26.5,2021.0,1
152.0,-26.5,2022.0,1
152.0,-26.5,2023.0,1
152.0,-26.0,2021.0,2
152.0,-25.5,2020.0,3
152.0,-25.5,2021.0,3
152.0,-25.5,2024.0,5
152.0,-25.0,2022.0,1
152.0,-25.0,2023.0,1
152.0,-25.0,2024.0,1
152.0,-24.5,2020.0,3
152.0,-24.5,2023.0,6
152.0,-24.0,2021.0,2
152.5,-31.0,2023.0,4
152.5,-30.0,2021.0,1
152.5,-29.0,2023.0,3
152.5,-28.5,2023.0,1
152.5,-28.0,2024.0,2
152.5,-27.5,2023.0,1
152.5,-27.0,2021.0,1
152.5,-27.0,2022.0,2
152.5,-26.0,2020.0,1
152.5,-25.5,2020.0,2
152.5,-25.5,2023.0,1
152.5,-25.0,2021.0,2
152.5,-25.0,2022.0,1
152.5,-25.0,2024.0,1
153.0,-31.0,2021.0,1
153.0,-31.0,2023.0,2
153.0,-30.5,2022.0,1
153.0,-30.5,2024.0,1
153.0,-30.0,2020.0,5
153.0,-30.0,2023.0,5
153.0,-28.5,2022.0,1
153.0,-27.0,2021.0,1
153.0,-26.0,2020.0,5
153.0,-25.5,2020.0,26
153.0,-25.5,2021.0,1
153.0,-25.0,2020.0,58
153.5,-30.0,2024.0,2
153.5,-29.5,2024.0,1
153.5,-29.0,2020.0,1
153.5,-29.0,2023.0,9
153.5,-28.5,2023.0,1
153.5,-27.5,2020.0,1
153.5,-27.0,2021.0,1
153.5,-25.0,2020.0,13
